학교,체험처,학교_위도,학교_경도,체험처_위도,체험처_경도
자인여자중학교,댄스 클래스,35.816043,128.827966,36.04915,128.4297
자인여자중학교,뮤지컬 합창 클래스,35.816043,128.827966,36.04915,128.4297
자인여자중학교,쇼콜라티에,35.816043,128.827966,35.8024072,128.4964134
자인여자중학교,청소년합창단 음악캠프,35.816043,128.827966,35.8601721,129.1895572
자인여자중학교,클라이밍,35.816043,128.827966,35.63218,128.7182
자인여자중학교,미술 진로체험,35.816043,128.827966,35.9901865,128.9985253
자인여자중학교,오감만족 도예캠프,35.816043,128.827966,35.8771359,128.7659703
자인여자중학교,캔버스 아크릴화 그리기,35.816043,128.827966,35.9829227,128.3839164
자인여자중학교,프리저버드 현플랜트아트,35.816043,128.827966,35.923021,128.4889526
자인여자중학교,화랑도 체험활동,35.816043,128.827966,35.8601721,129.1895572
경산중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.82428626,128.7484647,35.820083,128.7311572
경산중학교,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,35.82428626,128.7484647,35.820083,128.7311572
경산중학교,문화예술교육가의 삶,35.82428626,128.7484647,35.9829227,128.3839164
경산중학교,박정희대통령 생가 둘러보기,35.82428626,128.7484647,36.12323105,128.3413768
경산중학교,확 빠진자(건강 상태 체크),35.82428626,128.7484647,35.96797,128.92488
경산중학교,과학창작 VR캠프,35.82428626,128.7484647,35.82159,128.82356
경산중학교,"뭐야! 와인이 과학이라고!? 99.9%과일만으로  만들어지는 와인, 어떻게 만들어질까?",35.82428626,128.7484647,35.92362,128.89645
경산중학교,쇼콜라티에,35.82428626,128.7484647,35.8024072,128.4964134
경산중학교,특수효과전문가(중학생을 위한 미래유망직업 소개)_토라사이언스,35.82428626,128.7484647,36.1084915,128.1878133
경산중학교,하늘사랑 천체캠프(별자리 관측),35.82428626,128.7484647,35.82159,128.82356
경산중학교,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,35.82428626,128.7484647,35.9927198,128.3872542
경산중학교,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),35.82428626,128.7484647,35.9927198,128.3872542
경산중학교,방송댄스 (여자)아이들,35.82428626,128.7484647,36.04915,128.4297
경산중학교,창의트레이너 - 중학생을 위한 골드버드 창의미션,35.82428626,128.7484647,36.1084915,128.1878133
경산중학교,찾아오는 금융교육,35.82428626,128.7484647,35.7260103,128.264818
경산중학교,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),35.82428626,128.7484647,35.9927198,128.3872542
경산중학교,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,35.82428626,128.7484647,35.9927198,128.3872542
경산중학교,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),35.82428626,128.7484647,35.9927198,128.3872542
경산중학교,진로체험 - 제품 디지이너,35.82428626,128.7484647,35.81635,128.73541
경산중학교,창의트레이너 - 중학생을 위한 골드버드 창의미션,35.82428626,128.7484647,36.1084915,128.1878133
경산중학교,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),35.82428626,128.7484647,35.9927198,128.3872542
경산중학교,가상훈련시스템 전문가(VR),35.82428626,128.7484647,36.1084915,128.1878133
경산중학교,로봇윤리학자 (중학생을 위한 창의융합 미래로봇 체험),35.82428626,128.7484647,36.1084915,128.1878133
경산중학교,비대면 가상훈련 시스템 전문가(VR) - 중학생을 위한 미래 신직업,35.82428626,128.7484647,36.1084915,128.1878133
경산중학교,증강현실콘텐츠 개발자(중학생을 위한 미래신기술체험_AR증강현실),35.82428626,128.7484647,36.1084915,128.1878133
대구가톨릭대학교사범대학부속무학중학교,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",35.92002869,128.8159912,35.7855363,129.3194854
대구가톨릭대학교사범대학부속무학중학교,"면접,수행평가대비 스피치 클래스",35.92002869,128.8159912,36.04915,128.4297
대구가톨릭대학교사범대학부속무학중학교,문화예술교육가의 삶,35.92002869,128.8159912,35.9829227,128.3839164
대구가톨릭대학교사범대학부속무학중학교,박정희대통령 생가 둘러보기,35.92002869,128.8159912,36.12323105,128.3413768
대구가톨릭대학교사범대학부속무학중학교,컴퓨터 교실 -  영상편집,35.92002869,128.8159912,35.81635,128.73541
대구가톨릭대학교사범대학부속무학중학교,진로체험 - 제품 디지이너,35.92002869,128.8159912,35.81635,128.73541
대구가톨릭대학교사범대학부속무학중학교,쇼콜라티에,35.92002869,128.8159912,35.8024072,128.4964134
대구가톨릭대학교사범대학부속무학중학교,저작권강의,35.92002869,128.8159912,36.0122317,129.3377863
대구가톨릭대학교사범대학부속무학중학교,컴퓨터 교실 -  영상편집,35.92002869,128.8159912,35.81635,128.73541
대구가톨릭대학교사범대학부속무학중학교,"특성화고 학과체험(금융정보, 마케팅물류, 인터넷 비지니스 학과 체험)",35.92002869,128.8159912,35.89751,128.34962
대구가톨릭대학교사범대학부속무학중학교,"지역자원과 연계한 농촌체험- 관광지도만들기, 참외피클과 바베큐 팜파티, 피크닉 도시락 만들기",35.92002869,128.8159912,35.97119,128.3058
대구가톨릭대학교사범대학부속무학중학교,박정희대통령 생가 둘러보기,35.92002869,128.8159912,36.12323105,128.3413768
대구가톨릭대학교사범대학부속무학중학교,왜관전적기념관 견학,35.92002869,128.8159912,36.0751451,128.3934432
대구가톨릭대학교사범대학부속무학중학교,"칠곡보 돌아보기(홍수 가뭄 방지, 신재생 에너지 생산)",35.92002869,128.8159912,36.036934,128.4118002
대구가톨릭대학교사범대학부속무학중학교,"호국보훈의달 프로그램 「분단의 시작, 한국전쟁이야기」 +  골든벨(역사 체험)",35.92002869,128.8159912,35.96797,128.92488
대구가톨릭대학교사범대학부속무학중학교,경북 찾아가는의사직업체험(산부인과/피부과/외과/성형외과/응급의학과/이비인후과),35.92002869,128.8159912,35.8856993,128.582784
대구가톨릭대학교사범대학부속무학중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.92002869,128.8159912,35.820083,128.7311572
대구가톨릭대학교사범대학부속무학중학교,사회적기업가의 삶,35.92002869,128.8159912,35.9829227,128.3839164
대구가톨릭대학교사범대학부속무학중학교,어르신 돌봄 체험,35.92002869,128.8159912,35.68346,128.22862
대구가톨릭대학교사범대학부속무학중학교,청소년 진로설계 -우연히 주인공이 되는 선택,35.92002869,128.8159912,36.1020797,128.3820047
대구가톨릭대학교사범대학부속무학중학교,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),35.92002869,128.8159912,35.9927198,128.3872542
대구가톨릭대학교사범대학부속무학중학교,진로체험 - 제품 디지이너,35.92002869,128.8159912,35.81635,128.73541
대구가톨릭대학교사범대학부속무학중학교,동물 카페 체험,35.92002869,128.8159912,36.0243057,129.3754219
대구가톨릭대학교사범대학부속무학중학교,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",35.92002869,128.8159912,35.92362,128.89645
대구가톨릭대학교사범대학부속무학중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),35.92002869,128.8159912,35.96797,128.92488
대구가톨릭대학교사범대학부속무학중학교,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,35.92002869,128.8159912,35.9927198,128.3872542
대구가톨릭대학교사범대학부속무학중학교,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),35.92002869,128.8159912,35.9927198,128.3872542
대구가톨릭대학교사범대학부속무학중학교,바른인성을 지닌 건강한 학생 어깨동무 (어울려서  깨닫는  동갑내기  무얼하든 즐겁게!),35.92002869,128.8159912,36.1020797,128.3820047
대구가톨릭대학교사범대학부속무학중학교,방송댄스 (여자)아이들,35.92002869,128.8159912,36.04915,128.4297
대구가톨릭대학교사범대학부속무학중학교,오감만족 도예캠프,35.92002869,128.8159912,35.8771359,128.7659703
대구가톨릭대학교사범대학부속무학중학교,"Do Dream(두드림_주왕산국립공원 직업체험 프로그램)(동식물 전문가, 환경교육전문가)",35.92002869,128.8159912,36.356887,129.15953
대구가톨릭대학교사범대학부속무학중학교,말산업에 대한 진로체험,35.92002869,128.8159912,35.73209,128.25741
대구가톨릭대학교사범대학부속무학중학교,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",35.92002869,128.8159912,35.92362,128.89645
대구가톨릭대학교사범대학부속무학중학교,진로체험/아로마테라피/바다풍경 젤디퓨져 만들기,35.92002869,128.8159912,36.0989995,128.432553
대구가톨릭대학교사범대학부속무학중학교,찾아가는 전문직업인과의 만남(다양한 진로체험),35.92002869,128.8159912,35.8274531,128.7185841
대구가톨릭대학교사범대학부속무학중학교,댄스 클래스,35.92002869,128.8159912,36.04915,128.4297
대구가톨릭대학교사범대학부속무학중학교,띵가띵가 통기타(통기타 배우기),35.92002869,128.8159912,35.96797,128.92488
대구가톨릭대학교사범대학부속무학중학교,문화예술교육가의 삶,35.92002869,128.8159912,35.9829227,128.3839164
대구가톨릭대학교사범대학부속무학중학교,스트릿댄스,35.92002869,128.8159912,35.96797,128.92488
대구가톨릭대학교사범대학부속무학중학교,클라이밍,35.92002869,128.8159912,35.63218,128.7182
문명중학교,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,35.80503215,128.7451394,35.820083,128.7311572
문명중학교,드림콘서트(3) 고교학점제 진로캠프 - 중학교 3학년 전환기 진로캠프,35.80503215,128.7451394,35.820083,128.7311572
문명중학교,"면접,수행평가대비 스피치 클래스",35.80503215,128.7451394,36.04915,128.4297
문명중학교,문화예술교육가의 삶,35.80503215,128.7451394,35.9829227,128.3839164
문명중학교,컴퓨터 교실 -  영상편집,35.80503215,128.7451394,35.81635,128.73541
문명중학교,3D프린터전문가 - 중학생을 위한 3D프린트 체험,35.80503215,128.7451394,35.9927198,128.3872542
문명중학교,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),35.80503215,128.7451394,35.9927198,128.3872542
문명중학교,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,35.80503215,128.7451394,35.9927198,128.3872542
문명중학교,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),35.80503215,128.7451394,35.9927198,128.3872542
문명중학교,진로체험 - 제품 디지이너,35.80503215,128.7451394,35.81635,128.73541
문명중학교,"지역자원과 연계한 농촌체험- 관광지도만들기, 참외피클과 바베큐 팜파티, 피크닉 도시락 만들기",35.80503215,128.7451394,35.97119,128.3058
문명중학교,경북 찾아가는의사직업체험(산부인과/피부과/외과/성형외과/응급의학과/이비인후과),35.80503215,128.7451394,35.8856993,128.582784
문명중학교,나.살.만 (나의 살만한 마을만들기) 프로젝트(메타버스),35.80503215,128.7451394,36.1587802,128.260222
문명중학교,박정희대통령 생가 둘러보기,35.80503215,128.7451394,36.12323105,128.3413768
문명중학교,쇼콜라티에,35.80503215,128.7451394,35.8024072,128.4964134
문명중학교,쇼콜라티에,35.80503215,128.7451394,35.8024072,128.4964134
문명중학교,수상스키 타기,35.80503215,128.7451394,35.95653,128.48785
문명중학교,영어로배우는체육교실,35.80503215,128.7451394,35.64315,128.74319
문명중학교,찾아오는 금융교육,35.80503215,128.7451394,35.7260103,128.264818
문명중학교,"호국보훈의달 프로그램 「분단의 시작, 한국전쟁이야기」 +  골든벨(역사 체험)",35.80503215,128.7451394,35.96797,128.92488
사동중학교,감성민화 그리기,35.81400185,128.7590562,35.9829227,128.3839164
사동중학교,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",35.81400185,128.7590562,35.7855363,129.3194854
사동중학교,소원을 담은 나만의 와인,35.81400185,128.7590562,35.92362,128.89645
사동중학교,예술로 마음을 도닥인다 : 도닥도닥 사회적 협동조합,35.81400185,128.7590562,35.825122,128.741329
사동중학교,캘리그라피,35.81400185,128.7590562,36.1378904,128.444395
사동중학교,건강한 부모되기(성교육),35.81400185,128.7590562,36.0143476,129.3533381
사동중학교,김치 만들기,35.81400185,128.7590562,36.1195513,128.3444692
사동중학교,바른인성을 지닌 건강한 학생 어깨동무 (어울려서  깨닫는  동갑내기  무얼하든 즐겁게!),35.81400185,128.7590562,36.1020797,128.3820047
사동중학교,예절체험,35.81400185,128.7590562,36.1998392,128.3913747
사동중학교,전통김치 담그기,35.81400185,128.7590562,36.1382617,129.0073776
사동중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.81400185,128.7590562,35.820083,128.7311572
사동중학교,드림콘서트(3) 고교학점제 진로캠프 - 중학교 3학년 전환기 진로캠프,35.81400185,128.7590562,35.820083,128.7311572
사동중학교,찾아가는 진로교육 꿈을 찾는 티켓 1-성격,35.81400185,128.7590562,35.8274531,128.7185841
사동중학교,청소년 진로설계 -우연히 주인공이 되는 선택,35.81400185,128.7590562,36.1020797,128.3820047
사동중학교,청소년 회복탄력성 -오늘도 뚝심있게 이겨내기,35.81400185,128.7590562,36.1020797,128.3820047
사동중학교,진로체험 - 제품 디지이너,35.81400185,128.7590562,35.81635,128.73541
사동중학교,달콤 옛날오란다 만들기,35.81400185,128.7590562,36.1382617,129.0073776
사동중학교,소원을 담은 나만의 와인,35.81400185,128.7590562,35.92362,128.89645
사동중학교,아크릴조명등 만들기(공예직업 체험),35.81400185,128.7590562,35.9829227,128.3839164
사동중학교,쪽득한 양갱만들기(가공기능사 체험),35.81400185,128.7590562,36.1382617,129.0073776
사동중학교,감성민화 그리기,35.81400185,128.7590562,35.9829227,128.3839164
사동중학교,예술로 마음을 도닥인다 : 도닥도닥 사회적 협동조합,35.81400185,128.7590562,35.825122,128.741329
사동중학교,팝아트 그리기,35.81400185,128.7590562,35.9829227,128.3839164
사동중학교,한국화(수묵화) 그리기,35.81400185,128.7590562,36.0034329,128.5189477
사동중학교,화랑도 체험활동,35.81400185,128.7590562,35.8601721,129.1895572
삼성현중학교,감성민화 그리기,35.80114113,128.7401211,35.9829227,128.3839164
삼성현중학교,나만의 책 출판,35.80114113,128.7401211,36.1413769,128.3161768
삼성현중학교,문화예술교육가의 삶,35.80114113,128.7401211,35.9829227,128.3839164
삼성현중학교,뭐야! 와인이 예술이라고!? 와인에 숨어있는 예술 찾기,35.80114113,128.7401211,35.92362,128.89645
삼성현중학교,예술로 마음을 도닥인다 : 도닥도닥 사회적 협동조합,35.80114113,128.7401211,35.825122,128.741329
삼성현중학교,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",35.80114113,128.7401211,35.7855363,129.3194854
삼성현중학교,나만의 책 출판,35.80114113,128.7401211,36.1413769,128.3161768
삼성현중학교,바른인성을 지닌 건강한 학생 어깨동무 (어울려서  깨닫는  동갑내기  무얼하든 즐겁게!),35.80114113,128.7401211,36.1020797,128.3820047
삼성현중학교,소원을 담은 나만의 와인,35.80114113,128.7401211,35.92362,128.89645
삼성현중학교,확 빠진자(건강 상태 체크),35.80114113,128.7401211,35.96797,128.92488
삼성현중학교,EM을 활용한 한방비누 만들기,35.80114113,128.7401211,36.1382617,129.0073776
삼성현중학교,부채냅킨공예,35.80114113,128.7401211,35.9829227,128.3839164
삼성현중학교,어르신 돌봄 체험,35.80114113,128.7401211,35.68346,128.22862
삼성현중학교,예술로 마음을 도닥인다 : 도닥도닥 사회적 협동조합,35.80114113,128.7401211,35.825122,128.741329
삼성현중학교,티셔츠 디자이너,35.80114113,128.7401211,35.8024072,128.4964134
삼성현중학교,진로체험 - 에너지 환경공학자,35.80114113,128.7401211,35.81635,128.73541
삼성현중학교,미래식량자원인 곤충 체험,35.80114113,128.7401211,35.698467,128.5734164
삼성현중학교,산지의 목초지와 양을 소재로 한 자연 친화적인 산지생태축산 체험,35.80114113,128.7401211,35.95653,128.48785
삼성현중학교,에너지 전문가 비전 세우기,35.80114113,128.7401211,35.7888894,129.3865654
삼성현중학교,"칠곡보 돌아보기(홍수 가뭄 방지, 신재생 에너지 생산)",35.80114113,128.7401211,36.036934,128.4118002
삼성현중학교,"지역자원과 연계한 농촌체험- 관광지도만들기, 참외피클과 바베큐 팜파티, 피크닉 도시락 만들기",35.80114113,128.7401211,35.97119,128.3058
삼성현중학교,박정희대통령 생가 둘러보기,35.80114113,128.7401211,36.12323105,128.3413768
삼성현중학교,쇼콜라티에,35.80114113,128.7401211,35.8024072,128.4964134
삼성현중학교,수상스키 타기,35.80114113,128.7401211,35.95653,128.48785
삼성현중학교,"호국보훈의달 프로그램 「분단의 시작, 한국전쟁이야기」 +  골든벨(역사 체험)",35.80114113,128.7401211,35.96797,128.92488
삼성현중학교,방송댄스 (여자)아이들,35.80114113,128.7401211,36.04915,128.4297
삼성현중학교,영어로배우는체육교실,35.80114113,128.7401211,35.64315,128.74319
삼성현중학교,오감만족 도예캠프,35.80114113,128.7401211,35.8771359,128.7659703
삼성현중학교,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",35.80114113,128.7401211,35.92362,128.89645
삼성현중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),35.80114113,128.7401211,35.96797,128.92488
삼성현중학교,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",35.80114113,128.7401211,35.7855363,129.3194854
삼성현중학교,수상스키 타기,35.80114113,128.7401211,35.95653,128.48785
삼성현중학교,영어로배우는체육교실,35.80114113,128.7401211,35.64315,128.74319
삼성현중학교,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),35.80114113,128.7401211,35.92362,128.89645
삼성현중학교,저작권강의,35.80114113,128.7401211,36.0122317,129.3377863
삼성현중학교,나.살.만 (나의 살만한 마을만들기) 프로젝트(메타버스),35.80114113,128.7401211,36.1587802,128.260222
삼성현중학교,나를 찾아 떠나는 여행' 가능성 진로 캠프,35.80114113,128.7401211,36.1020797,128.3820047
삼성현중학교,쇼콜라티에,35.80114113,128.7401211,35.8024072,128.4964134
삼성현중학교,찾아가는 진로교육 꿈을 찾는 티켓 1-성격,35.80114113,128.7401211,35.8274531,128.7185841
삼성현중학교,"찾아가는 진로교육, 전문직업인 캠프",35.80114113,128.7401211,35.8274531,128.7185841
신상중학교,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",35.87468993,128.8219306,35.7855363,129.3194854
신상중학교,"면접,수행평가대비 스피치 클래스",35.87468993,128.8219306,36.04915,128.4297
신상중학교,소원을 담은 나만의 와인,35.87468993,128.8219306,35.92362,128.89645
신상중학교,쇼콜라티에,35.87468993,128.8219306,35.8024072,128.4964134
신상중학교,수상스키 타기,35.87468993,128.8219306,35.95653,128.48785
신상중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.87468993,128.8219306,35.820083,128.7311572
신상중학교,말산업에 대한 진로체험,35.87468993,128.8219306,35.73209,128.25741
신상중학교,찾아가는 전문직업인과의 만남(다양한 진로체험),35.87468993,128.8219306,35.8274531,128.7185841
신상중학교,찾아가는 진로교육 꿈을 찾는 티켓 1-성격,35.87468993,128.8219306,35.8274531,128.7185841
신상중학교,청소년 진로설계 -우연히 주인공이 되는 선택,35.87468993,128.8219306,36.1020797,128.3820047
신상중학교,과학교육서포터즈운영,35.87468993,128.8219306,35.9526215,128.900975
신상중학교,과학창작 VR캠프,35.87468993,128.8219306,35.82159,128.82356
신상중학교,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),35.87468993,128.8219306,35.9927198,128.3872542
신상중학교,"뭐야! 와인이 과학이라고!? 99.9%과일만으로  만들어지는 와인, 어떻게 만들어질까?",35.87468993,128.8219306,35.92362,128.89645
신상중학교,미래소방관 체험교실_칠곡소방서,35.87468993,128.8219306,35.9927198,128.3872542
신상중학교,과학교육서포터즈운영,35.87468993,128.8219306,35.9526215,128.900975
신상중학교,과학창작 VR캠프,35.87468993,128.8219306,35.82159,128.82356
신상중학교,진로체험 - 에너지 환경공학자,35.87468993,128.8219306,35.81635,128.73541
신상중학교,"뭐야! 와인이 과학이라고!? 99.9%과일만으로  만들어지는 와인, 어떻게 만들어질까?",35.87468993,128.8219306,35.92362,128.89645
신상중학교,"화석과 광물의 세계(지질학자, 고고학자 체험)",35.87468993,128.8219306,36.1582024,128.2603792
압량중학교,나만의 책 출판,35.84381785,128.7614826,36.1413769,128.3161768
압량중학교,나만의 폰 가방만들기,35.84381785,128.7614826,35.83007465,128.7197841
압량중학교,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),35.84381785,128.7614826,36.039332,129.3677169
압량중학교,소원을 담은 나만의 와인,35.84381785,128.7614826,35.92362,128.89645
압량중학교,체질에 맞는 천연 비누 만들기,35.84381785,128.7614826,36.1188414,128.3470946
압량중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.84381785,128.7614826,35.820083,128.7311572
압량중학교,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,35.84381785,128.7614826,35.820083,128.7311572
압량중학교,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),35.84381785,128.7614826,36.039332,129.3677169
압량중학교,바른인성을 지닌 건강한 학생 어깨동무 (어울려서  깨닫는  동갑내기  무얼하든 즐겁게!),35.84381785,128.7614826,36.1020797,128.3820047
압량중학교,영어로배우는체육교실,35.84381785,128.7614826,35.64315,128.74319
압량중학교,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,35.84381785,128.7614826,35.9927198,128.3872542
압량중학교,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),35.84381785,128.7614826,35.9927198,128.3872542
압량중학교,메이커활동가 (중학생을 위한 창의융합 메이커체험_DIY 오르골만들기),35.84381785,128.7614826,36.1084915,128.1878133
압량중학교,비대면 메이커활동가 - (중학생을 위한 창의융합 메이커체험_DIY 오르골만들기),35.84381785,128.7614826,36.1084915,128.1878133
압량중학교,창의트레이너 - 중학생을 위한 골드버드 창의미션,35.84381785,128.7614826,36.1084915,128.1878133
압량중학교,메이커전문가 (중학생을 위한 창의융합 메이커체험_DIY 오르골만들기),35.84381785,128.7614826,35.9927198,128.3872542
압량중학교,메이커활동가 (중학생을 위한 창의융합 메이커체험_DIY 오르골만들기),35.84381785,128.7614826,36.1084915,128.1878133
압량중학교,바리스타직업체험,35.84381785,128.7614826,36.0954207,128.4334233
압량중학교,비대면 메이커전문가 (중학생을 위한 창의융합 메이커체험_DIY 오르골만들기),35.84381785,128.7614826,35.9927198,128.3872542
압량중학교,청소용역업체 사장님 되어 보기(청소 용역 체험),35.84381785,128.7614826,36.0717084,128.3486653
용성중학교,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),35.792593,128.8733966,36.039332,129.3677169
용성중학교,문화예술교육가의 삶,35.792593,128.8733966,35.9829227,128.3839164
용성중학교,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),35.792593,128.8733966,35.92362,128.89645
용성중학교,청소년 자기주도학습법-자기스스로 전과목을 거뜬하게(공부스타일 점검하기),35.792593,128.8733966,36.1020797,128.3820047
용성중학교,확 빠진자(건강 상태 체크),35.792593,128.8733966,35.96797,128.92488
용성중학교,진로체험 - 에너지 환경공학자,35.792593,128.8733966,35.81635,128.73541
용성중학교,대기질 엔지니어 (중학생을 위한 친환경 공기청정기 제작),35.792593,128.8733966,35.9927198,128.3872542
용성중학교,야생화 공부하기,35.792593,128.8733966,36.02841,128.48
용성중학교,"천년의 자락에서 미래를 꿈꾸다 (국립공원 체험, 역사 교육)",35.792593,128.8733966,35.8648046,129.2839017
용성중학교,"칠곡보 돌아보기(홍수 가뭄 방지, 신재생 에너지 생산)",35.792593,128.8733966,36.036934,128.4118002
용성중학교,경북 찾아가는의사직업체험(산부인과/피부과/외과/성형외과/응급의학과/이비인후과),35.792593,128.8733966,35.8856993,128.582784
용성중학교,사회적기업가의 삶,35.792593,128.8733966,35.9829227,128.3839164
용성중학교,어르신 돌봄 체험,35.792593,128.8733966,35.68346,128.22862
용성중학교,예술로 마음을 도닥인다 : 도닥도닥 사회적 협동조합,35.792593,128.8733966,35.825122,128.741329
용성중학교,적과한 사과를 이용하여 동물가족 표현하기,35.792593,128.8733966,36.039332,129.3677169
용성중학교,과학교육서포터즈운영,35.792593,128.8733966,35.9526215,128.900975
용성중학교,과학창작 VR캠프,35.792593,128.8733966,35.82159,128.82356
용성중학교,미래소방관 체험교실_칠곡소방서,35.792593,128.8733966,35.9927198,128.3872542
용성중학교,바리스타 진로체험,35.792593,128.8733966,36.0954207,128.4334233
용성중학교,"특성화고 학과체험(금융정보, 마케팅물류, 인터넷 비지니스 학과 체험)",35.792593,128.8733966,35.89751,128.34962
용성중학교,뭐야! 와인이 예술이라고!? 와인에 숨어있는 예술 찾기,35.792593,128.8733966,35.92362,128.89645
용성중학교,식품으로 만나는 예술 체험,35.792593,128.8733966,36.039332,129.3677169
용성중학교,전통 문양 탁본 체험,35.792593,128.8733966,35.7849849,129.3274027
용성중학교,전통 민화 그리기 체험,35.792593,128.8733966,35.8556705,129.2248811
용성중학교,화랑도 체험활동,35.792593,128.8733966,35.8601721,129.1895572
자인중학교,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",35.81989055,128.8217723,35.7855363,129.3194854
자인중학교,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),35.81989055,128.8217723,36.039332,129.3677169
자인중학교,식품으로 만나는 예술 체험,35.81989055,128.8217723,36.039332,129.3677169
자인중학교,오디와 6차산업 (가공식품 및 카페음료 개발)(카페 체험),35.81989055,128.8217723,35.92362,128.89645
자인중학교,화랑도 체험활동,35.81989055,128.8217723,35.8601721,129.1895572
자인중학교,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),35.81989055,128.8217723,35.9927198,128.3872542
자인중학교,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,35.81989055,128.8217723,35.9927198,128.3872542
자인중학교,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),35.81989055,128.8217723,35.9927198,128.3872542
자인중학교,진로체험 - 제품 디지이너,35.81989055,128.8217723,35.81635,128.73541
자인중학교,"특성화고 학과체험(금융정보, 마케팅물류, 인터넷 비지니스 학과 체험)",35.81989055,128.8217723,35.89751,128.34962
자인중학교,과학교육서포터즈운영,35.81989055,128.8217723,35.9526215,128.900975
자인중학교,과학창작 VR캠프,35.81989055,128.8217723,35.82159,128.82356
자인중학교,진로체험 - 에너지 환경공학자,35.81989055,128.8217723,35.81635,128.73541
자인중학교,로봇공학자(중학생을 위한 창의융합 미래로봇 체험),35.81989055,128.8217723,35.9927198,128.3872542
자인중학교,미래소방관 체험교실_칠곡소방서,35.81989055,128.8217723,35.9927198,128.3872542
자인중학교,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,35.81989055,128.8217723,35.820083,128.7311572
자인중학교,"면접,수행평가대비 스피치 클래스",35.81989055,128.8217723,36.04915,128.4297
자인중학교,영어로배우는체육교실,35.81989055,128.8217723,35.64315,128.74319
자인중학교,청소년 자기주도학습법-자기스스로 전과목을 거뜬하게(공부스타일 점검하기),35.81989055,128.8217723,36.1020797,128.3820047
자인중학교,컴퓨터 교실 - 파워포인트,35.81989055,128.8217723,35.81635,128.73541
자인중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.81989055,128.8217723,35.820083,128.7311572
자인중학교,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,35.81989055,128.8217723,35.820083,128.7311572
